mig_uuid,mig_name,mig_profile,node,gpu_index,model,batch,prompt_len,output_tokens,dtype,engine,status,error,sample_count,ttft_ms,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,tpot_ms,tpot_ms_p50,tpot_ms_p95,tpot_ms_p99,decode_tps,time_ms_mean,time_ms_p50,time_ms_p95,time_ms_p99,throughput_rps,peak_alloc_mb,peak_reserved_mb,free_mb_before,free_mb_after,source_run_id
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,35.342477,34.704704,39.362751,39.362751,28.916527,29.305331,32.431587,32.431587,34.582299,1886.00022,1909.290649,2109.774414,2109.774414,0.530223,6167.973633,6228.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,28.711718,29.566944,37.983391,37.983391,22.300021,19.359415,27.439869,27.439869,44.843008,1455.913037,1266.983276,1794.13501,1794.13501,0.686854,6167.973633,6228.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,35.14569,34.48288,41.726593,41.726593,26.779858,27.681242,31.908815,31.908815,37.341498,1749.056592,1806.082397,2075.152832,2075.152832,0.571737,6167.973633,6228.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,31.956372,31.851969,44.348961,44.348961,26.120276,27.73435,29.681854,29.681854,38.284435,1703.654028,1806.850342,1932.394165,1932.394165,0.586974,6167.973633,6228.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,33.779155,33.336159,40.147743,40.147743,27.646023,28.089017,33.275297,33.275297,36.171567,1803.124658,1831.173706,2163.571289,2163.571289,0.554593,6167.973633,6228.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,35.560262,33.514366,43.090366,43.090366,28.021586,27.280238,32.085396,32.085396,35.686773,1828.941797,1778.234131,2090.188965,2090.188965,0.546764,6167.973633,6228.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,31.149984,32.255135,42.506496,42.506496,23.800509,25.297649,28.245001,28.245001,42.015909,1554.382544,1661.55603,1839.935181,1839.935181,0.643342,6167.973633,6228.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,28.727513,32.652031,39.045567,39.045567,23.766616,24.073284,29.823154,29.823154,42.075826,1549.790942,1579.735718,1941.582153,1941.582153,0.645248,6167.973633,6228.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,28.78857,28.090591,31.6472,31.6472,24.529924,24.521896,24.610776,24.610776,40.766535,1598.703711,1597.437988,1603.212524,1603.212524,0.625507,6167.973633,6228.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,21.918426,21.345793,25.0504,25.0504,23.311206,23.712097,26.968425,26.968425,42.897823,1513.83562,1538.475464,1747.360718,1747.360718,0.660574,6167.973633,6228.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,22.018279,21.220064,25.060192,25.060192,21.784643,21.444403,23.332205,23.332205,45.903898,1416.2354,1393.578979,1514.481201,1514.481201,0.706097,6167.973633,6228.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,64,64,fp16,hf,ok,,5,21.241798,20.600992,24.405727,24.405727,21.141469,20.446395,23.848729,23.848729,47.300403,1374.295801,1328.650391,1550.724365,1550.724365,0.727645,6167.973633,6228.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,37.760973,36.86813,45.613441,45.613441,27.723972,27.38474,30.778641,30.778641,36.069868,3586.429346,3543.638916,3985.279541,3985.279541,0.278829,6170.041016,6234.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,35.686855,33.653408,42.905857,42.905857,22.528896,22.764545,24.780545,24.780545,44.387439,2919.385547,2946.053711,3214.815674,3214.815674,0.342538,6170.041016,6234.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,36.103059,36.895584,43.501698,43.501698,22.459322,21.651937,28.459817,28.459817,44.524941,2910.896338,2808.343506,3681.094238,3681.094238,0.343537,6170.041016,6234.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,29.857709,32.952065,42.351936,42.351936,22.179863,23.248133,25.319032,25.319032,45.08594,2868.880225,3008.735596,3283.187988,3283.187988,0.348568,6170.041016,6234.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,34.053138,34.084671,39.598721,39.598721,26.883972,26.884406,29.541082,29.541082,37.196884,3475.201562,3475.912842,3820.857178,3820.857178,0.287753,6170.041016,6234.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,33.917709,33.393631,43.441952,43.441952,22.905096,22.555681,25.452858,25.452858,43.658407,2965.769971,2930.569092,3290.921875,3290.921875,0.337181,6170.041016,6234.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,28.439124,32.540833,39.065857,39.065857,21.906546,22.230203,24.576327,24.576327,45.648457,2832.476953,2878.006836,3184.835693,3184.835693,0.353048,6170.041016,6234.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,29.748524,31.620159,38.740799,38.740799,22.509397,22.887832,25.999738,25.999738,44.42589,2910.951367,2963.337402,3366.707275,3366.707275,0.34353,6170.041016,6234.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,28.565626,28.146433,30.271776,30.271776,24.8864,24.877789,24.918022,24.918022,40.18259,3214.024805,3212.402588,3219.778564,3219.778564,0.311136,6170.041016,6234.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,21.721273,20.995232,25.529472,25.529472,21.398578,21.074647,22.818112,22.818112,46.732078,2760.739209,2718.550049,2942.01001,2942.01001,0.362222,6170.041016,6234.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,21.562362,20.885216,25.048416,25.048416,21.212345,21.27733,21.426183,21.426183,47.142361,2736.74248,2748.546631,2763.186523,2763.186523,0.365398,6170.041016,6234.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,64,128,fp16,hf,ok,,5,22.48498,20.804289,26.085793,26.085793,23.521356,24.908791,26.550181,26.550181,42.514556,3033.218506,3208.745117,3423.157715,3423.157715,0.329683,6170.041016,6234.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,38.488,38.529984,45.049984,45.049984,26.418841,26.546241,28.56017,28.56017,37.851774,6801.71123,6829.820312,7356.453613,7356.453613,0.147022,6184.042969,6252.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,30.907532,32.529888,43.602558,43.602558,20.942721,20.508655,24.015031,24.015031,47.749288,5392.244043,5282.745605,6181.405762,6181.405762,0.185452,6184.054688,6252.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,32.490681,32.577087,38.388863,38.388863,22.271702,22.145713,24.589875,24.589875,44.900027,5734.046289,5707.691406,6327.584961,6327.584961,0.174397,6184.054688,6250.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,26.30578,19.596865,39.133408,39.133408,21.48051,20.860855,25.236765,25.236765,46.55383,5525.316309,5359.619141,6494.742188,6494.742188,0.180985,6184.054688,6252.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,33.6784,33.084801,40.616383,40.616383,26.149595,26.397688,26.604493,26.604493,38.24151,6727.974805,6791.463867,6851.366699,6851.366699,0.148633,6184.042969,6252.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,31.897921,33.046783,39.65453,39.65453,21.713694,21.794789,22.533486,22.533486,46.053887,5590.603516,5613.671387,5808.227051,5808.227051,0.178872,6184.054688,6252.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,34.297261,32.558689,42.868031,42.868031,21.583667,21.599589,23.657567,23.657567,46.33133,5559.716016,5567.222656,6099.205078,6099.205078,0.179865,6184.054688,6250.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,31.940358,32.858112,39.353535,39.353535,21.416722,21.458677,23.571423,23.571423,46.692486,5514.621289,5526.279297,6061.286133,6061.286133,0.181336,6184.054688,6252.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,28.745049,28.213663,30.988319,30.988319,25.215887,25.206524,25.259519,25.259519,39.657538,6484.012207,6481.031738,6497.425293,6497.425293,0.154225,6184.042969,6252.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,21.687194,20.9056,25.041952,25.041952,22.121951,21.321541,25.441303,25.441303,45.20397,5684.906543,5479.220215,6533.608398,6533.608398,0.175904,6184.054688,6252.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,21.775757,21.208832,24.303841,24.303841,21.91764,21.929407,22.090582,22.090582,45.625349,5632.691699,5638.231934,5676.397949,5676.397949,0.177535,6184.054688,6250.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,64,256,fp16,hf,ok,,5,22.177075,20.906401,27.514496,27.514496,21.780678,20.914214,25.14457,25.14457,45.912253,5598.030664,5375.576172,6464.524414,6464.524414,0.178634,6184.054688,6252.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,34.886593,34.000832,39.192898,39.192898,26.377545,26.312187,27.286021,27.286021,37.911033,13540.189844,13505.84082,14009.635742,14009.635742,0.073854,6243.017578,6316.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,36.658989,33.376034,45.810463,45.810463,22.40845,22.421618,23.241547,23.241547,44.626023,11509.785352,11516.181641,11945.482422,11945.482422,0.086883,6243.029297,6316.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,28.713485,26.753088,43.237728,43.237728,20.906075,20.534963,22.204465,22.204465,47.832987,10732.623633,10533.805664,11411.923828,11411.923828,0.093174,6243.029297,6314.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,29.244653,32.250336,42.787617,42.787617,20.183382,20.337369,20.809449,20.809449,49.545711,10363.136133,10444.983398,10697.225586,10697.225586,0.096496,6243.052734,6316.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,37.534335,34.708096,45.149151,45.149151,27.128146,27.613148,27.802516,27.802516,36.862085,13927.144922,14172.639648,14269.227539,14269.227539,0.071802,6243.017578,6316.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,32.386919,32.68256,43.743073,43.743073,21.376787,21.057325,22.900734,22.900734,46.779715,10977.301758,10818.981445,11768.918945,11768.918945,0.091097,6243.029297,6316.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,33.006534,32.625984,43.338142,43.338142,20.922808,21.144812,21.280483,21.280483,47.794733,10745.483984,10863.287109,10928.233398,10928.233398,0.093062,6243.029297,6314.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,25.697971,19.362753,38.204544,38.204544,20.156479,20.28636,20.709225,20.709225,49.611838,10345.81543,10405.708984,10635.65625,10635.65625,0.096657,6243.052734,6316.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,28.726355,28.15888,30.92448,30.92448,26.324085,25.744876,27.638976,27.638976,37.988025,13506.657812,13209.529297,14182.080078,14182.080078,0.074038,6243.017578,6316.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,22.516775,21.299393,27.531168,27.531168,21.877855,21.627712,23.083446,23.083446,45.70832,11223.978516,11100.919922,11839.351562,11839.351562,0.089095,6243.029297,6316.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,21.794093,21.128609,25.055552,25.055552,22.806595,21.781941,25.127432,25.127432,43.846967,11698.770508,11172.992188,12886.374023,12886.374023,0.085479,6243.029297,6316.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,64,512,fp16,hf,ok,,5,21.989869,21.303616,24.945568,24.945568,21.694485,21.297774,23.316032,23.316032,46.094664,11129.566211,10925.754883,11958.803711,11958.803711,0.089851,6243.052734,6316.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,85.060614,84.362526,89.997025,89.997025,28.379859,29.453728,30.534197,30.534197,35.236257,1901.371582,1975.035645,2038.801147,2038.801147,0.525936,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,58.343169,57.348736,62.57312,62.57312,27.986568,26.979221,33.502715,33.502715,35.731427,1849.483521,1783.568359,2201.218262,2201.218262,0.540691,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,46.726022,46.162048,49.992607,49.992607,25.264702,25.423686,27.714372,27.714372,39.580914,1663.666968,1673.277954,1819.476685,1819.476685,0.601082,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,33.777824,32.392609,43.868641,43.868641,22.997386,19.220228,30.291984,30.291984,43.483202,1505.610547,1256.880859,1972.438843,1972.438843,0.664182,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,85.473434,84.475235,91.401955,91.401955,29.523162,28.467797,35.568281,35.568281,33.87171,1974.955811,1906.174316,2360.845215,2360.845215,0.50634,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,57.75872,57.246113,62.987999,62.987999,24.909181,27.492894,30.428911,30.428911,40.145841,1651.946289,1820.349243,2004.822754,2004.822754,0.605347,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,47.009574,45.323936,55.064034,55.064034,23.844515,25.33701,28.033534,28.033534,41.938366,1573.058545,1669.783813,1839.028442,1839.028442,0.635704,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,36.705159,33.12365,51.209953,51.209953,23.09889,19.245773,29.476898,29.476898,43.292123,1515.034131,1264.853149,1937.731445,1937.731445,0.660051,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,82.344305,81.755005,85.074013,85.074013,26.847644,26.184063,29.488178,29.488178,37.247216,1800.59353,1757.552368,1972.317383,1972.317383,0.555372,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,54.579591,53.949825,57.184258,57.184258,21.957901,21.256703,25.123118,25.123118,45.541693,1459.885278,1414.430542,1661.759033,1661.759033,0.684985,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,41.955481,41.522911,43.949886,43.949886,21.852799,21.228245,24.96917,24.96917,45.760728,1440.534619,1399.886597,1639.549805,1639.549805,0.694187,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,512,64,fp16,hf,ok,,5,27.210464,26.532352,29.942432,29.942432,20.770963,20.476741,21.676268,21.676268,48.144132,1356.552124,1338.30835,1413.72583,1413.72583,0.737163,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,85.111897,84.496162,90.345245,90.345245,30.467506,28.478737,34.270929,34.270929,32.821853,3984.952637,3729.800293,4468.568848,4468.568848,0.250944,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,58.703962,58.103264,62.177631,62.177631,22.855869,22.520704,25.906402,25.906402,43.752438,2984.255225,2940.753418,3373.531738,3373.531738,0.335092,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
